"ID_REF"	"GSM1209581"	"GSM1209582"	"GSM1209583"	"GSM1209584"
"AL138789.1"	5.15728659737955	5.32955932671343	5.11091862070669	4.92735225627966
"AL138826.1"	4.41249471394217	4.85019233049133	4.63998929673108	4.83564947269141
"AL138828.1"	4.51971618233522	4.5895196632871	4.65628767918012	4.60981420375257
"AL138831.3"	4.62146009716735	4.75287605841961	4.5039592349954	4.7089515456371
"AL138885.3"	3.46454106037222	3.38965390509143	3.68905599556335	3.52316577594537
"AL138889.3"	5.47084960289398	5.73612819770327	5.58789303639527	5.56882845518808
"AL138918.1"	3.59276396174295	3.65203817453442	3.42835924736884	3.60439309654996
"AL138921.1"	9.5500299671953	8.95351987356089	9.19857215482896	8.90356730707309
"AL138955.1"	3.74594378592993	3.77660568863179	3.68178646291657	3.84190119339469
"AL138960.2"	3.71776763144912	3.66175480140578	3.61831594794129	3.68990264528643
"AL138963.3"	14.0252330444924	14.0144222787162	14.0010781973174	13.9731952888801
"AL138976.2"	4.29825229667914	4.86517127283873	4.27971081201502	3.99794812619182
"AL138995.1"	5.35576054193089	5.55535869441996	5.5239693061341	5.41053775907462
"AL138999.2"	4.25401152157636	4.48224799626464	4.24108641581871	4.3266827354578
"AL139022.1"	7.79658284761874	8.4662020882257	7.52638174672636	7.93189474700914
"AL139039.3"	5.5200076677196	5.46380790242172	5.49815561183123	5.60569308123913
"AL139082.1"	6.61026437763673	6.23637748346331	6.67838267092829	6.65931975248476
"AL139095.4"	9.59430110226043	8.87808126647147	9.30992108844506	8.68999069452244
"AL139099.1"	7.32718511593814	7.47580293522318	7.33828816332744	7.01472035440182
"AL139193.2"	6.36918943781246	6.34851396563427	6.42754396581532	6.544983177895
"AL139232.1"	5.114253175865	5.36946200312441	5.45359562747299	5.35244805640003
"AL139241.1"	7.01214947452184	6.93692539903835	6.95701569998482	7.19174514708905
"AL139243.1"	5.66806892616511	5.96208990411518	5.57320375182536	5.599108080727
"AL139246.3"	5.00988919865705	5.10611493684474	4.83377007691039	5.08153855844282
"AL139260.1"	5.46347768845348	5.43535860015827	5.49288470617678	5.14554196752547
"AL139260.2"	8.55469381375925	8.66321168408532	8.69637617670732	8.75760184027854
"AL139288.1"	5.9890316455751	5.90846693810762	5.81424718221918	5.79313782638057
"AL139288.2"	6.38897677168355	6.33967453417891	6.47840035328493	6.22914819714861
"AL139317.3"	7.01047641785827	6.97262658498741	7.02974065196966	6.79110185730411
"AL139339.1"	6.39917221331465	6.24170810201815	6.20605394959447	6.48960281655364
"AL139348.1"	5.75878992674127	5.81908040844918	5.9755640177502	5.86147004477288
"AL139353.2"	4.29413573048619	4.30392548491745	4.21293086051891	4.21506838340233
"AL139384.1"	5.67670781342279	5.58154837471103	5.97710852885342	5.80918452584614
"AL139407.1"	4.237171693223	4.02771790722778	4.13354988066782	4.19525731038052
"AL139423.1"	6.12410337100065	6.06917859864377	6.09047808834171	6.06712710017288
"AL139807.1"	7.7833129665673	7.9729424541379	7.90653835730441	7.69890407903558
"AL157373.2"	5.55434767076992	5.07299187769153	5.68423647021196	5.99860972657478
"AL157392.3"	4.89974288589464	5.12543639021366	5.07620936386918	5.31035802804023
"AL157392.4"	3.86905341781708	3.88807364952371	3.86715048569808	3.92920815128462
"AL157394.1"	5.7072601883187	5.38038051822259	5.55179054579386	5.21712128052831
"AL157394.3"	4.26723725635306	4.35581054092622	4.3014816649742	4.20036186339087
"AL157395.1"	5.31241611255333	5.32530086254486	5.42387337559924	5.06233333171311
"AL157414.2"	6.54248848484861	6.34168402197799	6.57024603148963	6.69566268848718
"AL157700.1"	4.33311972582593	4.25307180111719	4.2774427541612	4.49162388238098
"AL157756.1"	5.32259619886816	5.45255819305058	5.55296907385724	5.49819278853218
"AL157769.1"	8.11207539155173	7.85386993297158	7.62847649322947	7.8042244429752
"AL157786.1"	3.81545659601525	4.249714269812	3.86818012947071	3.81566744786101
"AL157815.1"	3.26447561243536	3.20589754966998	3.33399840930322	3.42718405812422
"AL157831.2"	4.60036015844465	4.53461701315785	4.6863756118864	4.5655362788574
"AL157838.1"	4.87783918061967	4.98561223930374	4.84107459497682	4.90778893512115
"AL157871.1"	6.32470416913432	6.39491764011741	6.33945908028334	6.33750657870905
"AL157871.4"	8.92173459498055	8.76823276008113	8.95142500844351	8.75942532423925
"AL157888.1"	4.95274044345746	4.893978230685	5.21890497864743	5.29862732378636
"AL157895.1"	4.26905129189077	4.09780155414517	4.12641481279197	4.31261933496267
"AL157896.1"	5.74183381468378	5.84386840433138	5.84450672601224	6.16065123675674
